date,evidence_id,source_id,verdict,decision,reason,note,reviewer
2026-06-22,ev_T4_extgov_singh24_1,singh_2024,,ok,other,is this T4 or T3 risk/enabling factors and next steps?,peetmate
2026-06-22,ev_t4_slope_sper24_2,sperandio_2024,,drop,off_scope,general discussion point not clearly linked to agroforestry.,peetmate
2026-06-22,ev_T4_precip_unger2023_1,unger_2023,,drop,off_scope,this is about a study area not suitability!,peetmate
2026-06-22,ev_T4_gov_unger2023_1,unger_2023,,drop,other,"Too high level and hand-wavy, indirect and assumed causation, no qualitative or quantitative evidence presented.",peetmate
2026-06-22,ev_T4_landcover_wotlolan2021_1,wotlolan_2021,,ok,confirmed_pass,,peetmate
2026-06-23,ev_tree_canopy_cover_batcheler24_1,batcheler_silvopasture_2024,,drop,off_scope,,peetmate
2026-06-23,ev_tenure_security_castle21_1,castle_sr_2021,,flag,off_scope,Borderline/Reevaluate: Is this part of structural suitability T4? or part of project risk T3 and/or next steps guidance?,peetmate
2026-06-23,ev_tenure_security_castle21_2,castle_sr_2021,,drop,off_scope,,peetmate
2026-06-23,ev_tenure_security_castle21_3,castle_sr_2021,,drop,off_scope,,peetmate
2026-06-23,ev_labour_availability_castle21_1,castle_sr_2021,,drop,other,"This reads like discussion or speculation, ""may still deter"", yes it makes sense and is logical, but is there quantitative or qualitative evidence that was used here? I cannot confidently say yes, so dropping it.",peetmate
2026-06-23,ev_extension_governance_castle21_1,castle_sr_2021,,drop,off_scope,,peetmate
2026-06-23,ev_extension_governance_castle21_2,castle_sr_2021,,flag,off_scope,"Fine, but is this T4 or project enabling environment for the project risk? and/or part of the next steps table?",peetmate
2026-06-23,ev_finance_credit_access_castle21_1,castle_sr_2021,,flag,other,"this about adoption and socio-economic factors that relate to uptake, this is not T4 structural suitability. You should not be making this mistake - the agents should have been updated to assign this to T3 and/or next steps.

Also there shuold be a""Reason"" that clearly correspond to this issue.",peetmate
2026-06-23,ev_market_value_chain_castle21_1,castle_sr_2021,,flag,other,is this T4 or T3 risk/enabling factors and next steps?,peetmate
2026-06-23,ev_slope_fesenmyer25_1,fesenmyer_2025,,drop,other,wrong practice not agroforestry,peetmate
2026-06-23,ev_tree_canopy_cover_fesenmyer25_1,fesenmyer_2025,,drop,off_scope,,peetmate
2026-06-23,ev_tenure_security_fesenmyer25_1,fesenmyer_2025,,flag,other,"Agree it is directional claim, but is this for project risk in T3 or for T4 structural suitability?",peetmate
2026-06-23,ev_accessibility_travel_time_fesenmyer25_1,fesenmyer_2025,,drop,other,"reforestation not agroforestry, no evidence this paper should be mapped to agroforestry.",peetmate
2026-06-23,ev_tree_canopy_cover_sprenkle24_1,sprenkle_hyppolite_2024,,ok,confirmed_pass,,peetmate
2026-06-23,ev_tree_canopy_cover_sprenkle24_2,sprenkle_hyppolite_2024,,ok,confirmed_pass,error is very useful to collect we should review how this is handled.,peetmate
2026-06-23,ev_tree_canopy_cover_sprenkle24_4,sprenkle_hyppolite_2024,,ok,confirmed_pass,,peetmate
2026-06-23,ev_tree_canopy_cover_sprenkle24_5,sprenkle_hyppolite_2024,,drop,off_scope,Section is about CO2 removal and not agroforestry sutiability.,peetmate
2026-06-23,ev_soil_ph_fsrp22_1,wb_fsrp_2022,,drop,off_scope,,peetmate
2026-06-23,ev_soil_organic_carbon_fsrp22_1,wb_fsrp_2022,,drop,off_scope,this is a generic problem statement not tied to agroforestry at all.,peetmate
2026-06-23,ev_tenure_security_fsrp22_1,wb_fsrp_2022,,drop,off_scope,,peetmate
2026-06-23,ev_conflict_fragility_index_fsrp22_1,wb_fsrp_2022,,drop,off_scope,,peetmate
2026-06-23,ev_extension_governance_fsrp22_1,wb_fsrp_2022,,drop,off_scope,,peetmate
2026-06-23,ev_tenure_security_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_annual_precipitation_kcsap16_1,wb_kcsap_2016,,drop,off_scope,"seems like a description of a farming system, project context or site.",peetmate
2026-06-23,ev_annual_precipitation_kcsap16_2,wb_kcsap_2016,,drop,off_scope,"This is a generic context description that is too vague and high-level to be used to inform structural sutiabiltity evidence.

We should not be collect evidence from the description of project context or study site or similar for T4 -> make sure the agents stop doing this. Make sure there is an issue to select for this.",peetmate
2026-06-23,ev_aridity_index_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_land_cover_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_extension_governance_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_finance_credit_access_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_market_value_chain_kcsap16_1,wb_kcsap_2016,,drop,off_scope,,peetmate
2026-06-23,ev_tree_canopy_cover_zomer14_1,zomer_2014,,drop,off_scope,"not related to agroforestry suitability, this is an obvious one and should have been better handled.",peetmate
2026-06-23,ev_tree_canopy_cover_zomer14_2,zomer_2014,,drop,off_scope,Section is just describing biomass distribution and tree cover this is nothing to do with suitability.,peetmate
2026-06-23,ev_tree_canopy_cover_zomer14_3,zomer_2014,,drop,off_scope,Section is just describing biomass distribution and tree cover this is nothing to do with suitability.,peetmate
2026-06-23,ev_land_cover_zomer14_2,zomer_2014,,drop,off_scope,,peetmate
2026-06-23,ev_aridity_index_zomer14_1,zomer_2014,,flag,confirmed_pass,"this is a bit borderline, but I will accept it.",peetmate
2026-06-23,ev_aridity_index_zomer14_2,zomer_2014,,flag,confirmed_pass,"it's a bit borderline, but I will accept it, seems to be duplicate entry from the paper for the same variable though. 
you should make a note to harmonize duplicate entries -> this can happen after evidence extraction.",peetmate
2026-06-23,ev_t4_landcover_ahmad17_1,ahmad_2017,,ok,confirmed_pass,"ok, but not terribly useful",peetmate
2026-06-23,ev_T4_soilph_ahmad2018_1,ahmad_2018,,drop,,,peetmate
2026-06-23,ev_t4_lndcov_ahmad2020_1,ahmad_2020,,drop,off_scope,"seems to be a description of mapped suitability for an area, this is not at all useful for implementing a suitability analysis. BAD MISTAKE LEARN NOT TO DO THIS AGAIN.",peetmate
2026-06-23,ev_t4_arid_ahmad2020_1,ahmad_2020,,flag,confirmed_pass,"this is an interesting paper but it is hard to get any variable relationships out of it it, there is a lot of information hhidden in the figures. If you did not interpret the figures you may need to ask me to procide you sscreengrabs. Inpaeticular Fig8 and Table2.",peetmate
2026-06-23,ev_t4_tcc_ahmad2020_1,ahmad_2020,,drop,off_scope,"tree cover != agroforestry, bad mistake, avoid in future. This is general description of a global trend or study area.",peetmate
2026-06-23,ev_t4_tcc_brandt2015_1,brandt_2015,,ok,confirmed_pass,,peetmate
2026-06-23,ev_t4_lc_brandt2015_1,brandt_2015,,drop,off_scope,,peetmate
2026-06-23,ev_t4_prec_brandt2015_1,brandt_2015,,drop,off_scope,,peetmate
2026-06-23,ev_t4_soc_brandt2015_1,brandt_2015,,drop,wrong_practice,"This talks about CSA, which contains Agroforestry, but is an umbrella for many of practices too, there  is no direct link here to Planted silvoarable in this table it is too generic.",peetmate
2026-06-23,ev_t4_att_brandt2015_1,brandt_2015,,drop,off_scope,,peetmate
2026-06-23,ev_t4_ai_brandt2015_1,brandt_2015,,drop,off_scope,,peetmate
2026-06-23,ev_t4_soil_ph_castle2025_1,castle_2025,,drop,off_scope,,peetmate
2026-06-23,ev_t4_ann_precip_castle2025_1,castle_2025,,drop,off_scope,,peetmate
2026-06-23,ev_t4_tenure_castle2025_1,castle_2025,,flag,other,I think this is table 3/next steps not table 4 structural suitability.,peetmate
2026-06-23,ev_t4_finance_castle2025_1,castle_2025,,drop,off_scope,,peetmate
2026-06-23,ev_t4_finance_castle2025_2,castle_2025,,flag,other,"nees to be associated with references 16-19.
IS this T4? or T3 project risk and implementation gudiances for next steps?",peetmate
2026-06-23,ev_t4_market_castle2025_1,castle_2025,,flag,,is this T4 or T3 project risk/enabling environment and/or implementation and next steps?,peetmate
2026-06-23,ev_t4_extension_castle2025_1,castle_2025,,flag,,again is this T4 or T3 project risk/enablers and nextsteps for implementation?,peetmate
2026-06-23,ev_T4_slope_chuma21_1,chuma_2021,,ok,,,"Namita-J,peetmate"
2026-06-23,ev_T4_slope_haris2021_1,haris_2021,,drop,species_envelope,Sengon is a agroforestry species/,peetmate
2026-06-23,ev_T4_annualprecip_haris2021_1,haris_2021,,flag,other,"I think this can be used as a vote count for annual precipitatoin, but the Sengon land units are not a useful variable for VONT and there is useable evidence for classification of a sutiablity variable here,",peetmate
2026-06-23,ev_T4_slope_marinis22_1,marinis_2022,,drop,off_scope,"convoluted pathway, not enough context to understand how LUTs relate to agroforestry if at all.",peetmate
2026-06-23,ev_t4_market_palma2007_01,palma_2007,,flag,other,"This is an interesting finding, perhaps relevant to the next steps module of the toolkit, but the variable itself might need some more scrutiny. Market_value_chain does suggest there is  some way of selling timber from agroforestry so that is a start",peetmate
2026-06-23,ev_t4_finance_palma2007_01,palma_2007,,drop,other,"this is neither used in suitability analysis nor measured in any quantitative or qualitative way, it is a reflection and assumption that relates to something they think could be important but they do not know at present. Therefore we should reject this as the evidence is not strong enough, used or first (or even second) hand.",peetmate
2026-06-23,ev_T4_slope_seja2022_1,seja_2022,,flag,other,"I find it hard to understand this methodology, the slope is for different Land Use units they have identified, but the rationale for their selection is unclear, this may not represent the full potential for AF and the 8% min slope is a red flag. However the 72% upper bound is interesting too, although perhaps totally unfeasible. 

This is borderline.",peetmate
2026-06-23,ev_T4_temp_seja2022_2,seja_2022,,drop,off_scope,"I don't think this directly relates to agroforestry suitability, I think these are just zones for potential agroforestry implementation that are being described.",peetmate
2026-06-23,ev_T4_tenure_singh24_1,singh_2024,,flag,other,is this T4 or T3 risk/enabling factors and next steps?,peetmate
2026-06-23,ev_T4_market_singh24_1,singh_2024,,flag,other,"T4 or T3/next steps?
must be linked to source [7]",peetmate
2026-06-23,ev_T4_extgov_singh24_1,singh_2024,,flag,other,is this T4 or T3 risk/enabling factors and next steps?,peetmate
2026-06-23,ev_t4_slope_sper24_2,sperandio_2024,,drop,off_scope,general discussion point not clearly linked to agroforestry.,peetmate
2026-06-23,ev_T4_precip_unger2023_1,unger_2023,,drop,off_scope,this is about a study area not suitability!,peetmate
2026-06-23,ev_T4_gov_unger2023_1,unger_2023,,drop,other,"Too high level and hand-wavy, indirect and assumed causation, no qualitative or quantitative evidence presented.",peetmate
2026-06-23,ev_T4_landcover_wotlolan2021_1,wotlolan_2021,,ok,confirmed_pass,,peetmate
2026-06-23,ev_soil_ph_singh26,singh_2026,,ok,,,peetmate
2026-06-23,ev_soil_drainage_singh26,singh_2026,,flag,other,"there is some information on drainage, but agree is it is too qualitative to use. But you missed the directionality of the relationship which is a BIG miss.

Add issue for this type of error - directionality/relationship missed.",peetmate
2026-06-23,ev_soil_texture_singh26,singh_2026,,flag,other,"very high = fine texture, high = fine to couse, moderate - source -> missed",peetmate
2026-06-23,ev_slope_singh26,singh_2026,,flag,other,mathematical relationship missed,peetmate
2026-06-23,ev_mat_singh26,singh_2026,,flag,other,Suitability mathematical relationship missed,peetmate
2026-06-23,ev_precip_singh26,singh_2026,,flag,other,"Again there is relationship presented for suitability and the variable, this is VERY IMPORTANT TO CAPTURE AND HAS BEEN MISSED!",peetmate
2026-06-23,ev_dist_road_qual_singh26,singh_2026,,flag,,"THere are relationships for distance from forest, settlement, waterbody, cropland and road that is montotonically decreasing linear. This is an important relationship to capture and exactly th einformation we need for the suitability mapping.

Also note there is no reason that corresponds to this type of issues, please create one.",peetmate
2026-06-23,ev_dist_road_ml_singh26,singh_2026,,flag,other,where is the context to understand the variable importance or weight?? do we need to standardize to compare between studies?,peetmate
2026-06-23,ev_dist_settlement_qual_singh26,singh_2026,,flag,other,mathematical relationship missing,peetmate
2026-06-23,ev_dist_settlement_ml_singh26,singh_2026,,ok,,,peetmate
2026-06-23,ev_land_cover_singh26,singh_2026,,drop,other,"useless evidence description - landcover is far too vague.

again should be an issue that relate to this type of problem.",peetmate
2026-06-23,ev_slope_inab_aa_def,inab_landcap_guatemala,,drop,other,"difficult to udnerstand the context, poor quality publication.",peetmate
2026-06-23,ev_soildepth_inab_aa_def,inab_landcap_guatemala,,ok,,,peetmate
2026-06-23,ev_slope_inab_c1_aa,inab_landcap_guatemala,,drop,,not enough context for me to review,peetmate
2026-06-23,ev_soildepth_inab_c1_aa,inab_landcap_guatemala,,drop,,I cannot interpret this table there is no caption or context.,peetmate
2026-06-23,ev_slope_inab_c2_aa,inab_landcap_guatemala,,drop,other,"screngrab failed, not enough context to make judgement",peetmate
2026-06-23,ev_soildepth_inab_c2_aa,inab_landcap_guatemala,,drop,other,"table screengrab incorrect, not enough context to review.",peetmate
2026-06-23,ev_slope_inab_c3_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-06-23,ev_soildepth_inab_c3_aa,inab_landcap_guatemala,,drop,,Cannot interpret not enough context and no caption.,peetmate
2026-06-23,ev_slope_inab_c4_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-06-23,ev_soildepth_inab_c4_aa,inab_landcap_guatemala,,drop,,"cannot interpret, not enough context or, no caption, table screengrab just shows a small box saying CUADRO 4.",peetmate
2026-06-23,ev_slope_inab_c5_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-06-23,ev_soildepth_inab_c5_aa,inab_landcap_guatemala,,drop,other,"screen grab shows a tiny box saying cuadro only, no caption no context - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-06-23,ev_slope_inab_c6_aa,inab_landcap_guatemala,,drop,,"screngrab failed, not enough context to make judgement",peetmate
2026-06-23,ev_soildepth_inab_c6_aa,inab_landcap_guatemala,,drop,other,"screen grab shows a tiny box saying cuadro only, no caption no context - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-06-23,ev_slope_inab_c7_aa,inab_landcap_guatemala,,drop,other,not enough context to make judgement,peetmate
2026-06-23,ev_soildepth_inab_c7_aa,inab_landcap_guatemala,,drop,other,"no caption no context fro screengrabbed table - cannot interpret.

add issue for ""not enough context to allow review""",peetmate
2026-06-23,ev_slope_inab_p92_aa_example,inab_landcap_guatemala,,drop,other,not enough context to understand if this about suitability or a site specific description. What does Aa mean?,peetmate
2026-06-23,ev_soildepth_inab_p92_aa_example,inab_landcap_guatemala,,ok,other,"a rather site specific paper, note to review if this is too context specific to be useful or if the information should be given a regional/national flag.",peetmate
2026-06-23,ev_soil_erosion_risk_saraheb3_p1_water,saraheb3_af_map,,flag,other,the weight is useless without any context -> 5 out of what? how do we interpret the weight!?,peetmate
2026-06-23,ev_soil_erosion_wind_saraheb3_p1_wind,saraheb3_af_map,,flag,other,weighting has no context and cannot be interpreted,peetmate
2026-06-23,ev_carbon_sequestration_potential_saraheb3_p1_soil,saraheb3_af_map,,flag,other,missing context to interpret what weghting 5 means -> how will we standardize to interpret weightings between sources?,peetmate
2026-06-23,ev_land_cover_saraheb3_cdl,saraheb3_af_map,,flag,other,"I do not know how to review this there is no encoded evidence to view...land_cover in itself not helpful, we need to know what classes are included or excluded",peetmate
2026-06-24,ev_soildepth_inab_aa_def,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_ap_def,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_ap_def,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_ss_def,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_ss_def,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c1_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c1_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c1_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c1_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c2_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c2_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c2_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c2_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c3_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c3_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c3_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c3_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c4_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c4_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c4_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c4_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c5_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c5_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c5_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c5_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c6_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c6_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c6_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c6_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c7_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c7_ap,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_slope_inab_c7_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_c7_ss,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-24,ev_soildepth_inab_p92_aa_example,inab_landcap_guatemala,,drop,constrained_aoi,INAB Guatemala land-capability classification assigns agroforestry as a residual/marginal-land bucket (what's left after prime agriculture + protection forest) — understates where AF is feasible + constrains the AOI. Down-graded per Pete 2026-06-24; not used for opportunity-space extent.,peetmate
2026-06-30,ev_land_cover_zomer14_1,zomer_2014,mismatch,drop,,,Namita-J
2026-06-30,ev_land_cover_zomer14_1,zomer_2014,,drop,,,Namita-J
2026-06-30,ev_t3_fire_freq_batcheler24_3,batcheler_silvopasture_2024,mismatch,ok,,,Namita-J
2026-06-30,ev_T4_slope_chuma21_1,chuma_2021,,ok,confirmed_pass,,Namita-J
2026-06-30,ev_soil_ph_abigaba24_robusta,abigaba_2024,,ok,confirmed_pass,,Namita-J
